text,label,source
[THY] Bu güne kadar endeksi aselsanla tuttular bundan sonrada thy ile ayakta kalacak endeks diye düşünüyorum,Piyasa Trend/Tahmin,thyao
[THY] borsanın bu haftaki hareketi çok saçma 11 bine çekmeden yukarı gitmesi hiç sağlıklı olmayacak,Genel Bilgi/Durum,thyao
[THY] Bende olsan önce 11.7k yapar ordan 11bine basar yeni mal almış adamı patlatırdım,Piyasa Trend/Tahmin,thyao
[THY] valla bilemiyorum yükselmesine yükselecek borsa ama bi geri çekilme olmadan gitmesi beni işkilllendirdi,Piyasa Trend/Tahmin,thyao
[THY] Şu an hakkı en az 600 dü en azz diyorum,Genel Bilgi/Durum,thyao
[THY] Ben kapanışlara göre izlediğim tablomda görüyorum. Geri dönüş sebebi de bunlar.,Genel Bilgi/Durum,thyao
[THY] Madem öyle ŞİRKET doğruysa hissenin fiyatı 272 de 1 Ay bekledi Şirket neden devreye girmedi,Genel Bilgi/Durum,thyao
[THY] ROBOT herşey planlı yapıldı artık kimseyi Kandıramaz ŞİRKET ve Sen Tahtacı,Genel Bilgi/Durum,thyao
[THY] Buarada neden endekse ancak karanlıkta yakalamasının tek sebebi varantlar... karanlıkta borsa sadece borsa değildir,Risk ve Haber Analizi,thyao
[THY] Önümüzdeki hafta larda tekrar 300 üzeri denenecek ZAMANI GELDİ,Piyasa Trend/Tahmin,thyao
"[THY] O kadar değil. 280,50 var arada.291,75 var. var bir şeyler. Öyle 1 haftada olmaz bence. YTD.",Piyasa Trend/Tahmin,thyao
"[THY] dönüş yeri bence diye geçen hafta yazdım... 264,75 üstünde kalışlarda bile alınmış olsa??",Genel Bilgi/Durum,thyao
[THY] 6 doların üstünde alım yapan sene sonu buraya gelip ağlamasın,Piyasa Trend/Tahmin,thyao
"[THY] bofa bist30da bazı hisseleri topladı . Nette yaklaşık 3,4 milyon lot satıldı Bofa 2,1 milyon lotunu aldı.",Risk ve Haber Analizi,thyao
[THY] maliyete geldiği an kaçacam düşün artık ne hallere düştük yeterki yeşil olsun,Alım-Satım Niyeti,thyao
[THY] Hisse 3 yıldır yükselmeyecek ve 4 AYDIR da Sadece düşecek 10 gün içinde DİP yapmış fiyatı olacak,Genel Bilgi/Durum,thyao
[THY] Begenmedikleri Pegasus 1000 Tl yi gördü bölündü 206 dan 287 yi gördü hesap Et THY nin fiyat olarak 4 katına çıktı,Genel Bilgi/Durum,thyao
[THY] Tam 6 Yılımı geçirdim ben bu hissede kazandım diye Övmem 3 yıldır Övülecek hiçbir doğru hareketi yok,Genel Bilgi/Durum,thyao
[THY] Bugün tekrar Thy aldım 2026 Ocak 2 tam 1 milyonluk aldım 271 den bugün tam 9500tl kazandım... hedefim 350,Alım-Satım Niyeti,thyao
[THY] pd dd değeri düşük en guzel hisselerden biri bende simdi farkına vardım iskontolu resmen,Genel Bilgi/Durum,thyao
[THY] Uçak kalktı bakalım ne zamana kadar uçacak.,Piyasa Trend/Tahmin,thyao
[THY] Bak ROBOT ben artık bahanelerden yoruldum Ocak Ayında bir Ton pozitif gelişme var diye yazdım,Genel Bilgi/Durum,thyao
[THY] Top çeviriyorlar. Mal kaptıranlara bye bye mı yoksa gel gel yaparak tuzak mı kuruyorlar sizce ?,Piyasa Trend/Tahmin,thyao
[THY] he 3 senedir gel gel yapıyolar.,Genel Bilgi/Durum,thyao
[THY] Bende Mesajları görünce Zannettim hisse 281 üstüne attı diye düşündüm halbuki fiyata bak,Genel Bilgi/Durum,thyao
[THY] endeks 2.10 giderken thy 2.14 gitti diye bayram mı edicez şimdi. endeks 1 gidee bu 0.5 düşer,Genel Bilgi/Durum,thyao
[THY] müdürler yiye yiye bitirdi koca sirketi 1 senedir eksi,Genel Bilgi/Durum,thyao
"[THY] Daha bu birşey değil 11,500 bi kırılsın endekste bekle gör Nereye gidiyor hepsi hazır",Piyasa Trend/Tahmin,thyao
"[THY] Halen Fiyat yazıyor yaa endeks 11,500 halen hissenin fiyatına bak diyor Yavv",Genel Bilgi/Durum,thyao
[THY] haftalıkta düşüşte olan bir hisse 312 üstü iki kapanış görmeden alınmaz ytd,Piyasa Trend/Tahmin,thyao
[THY] sen o düşüşü dipte yakalamaya çalışırsan 280 ler den bir döner 6 ay uğraşırsın trade yapıyorsan alabilirsin,Piyasa Trend/Tahmin,thyao
[THY] 280 üzeri kapatmadigi sürece almam nokta,Piyasa Trend/Tahmin,thyao
"[THY] Karanlıkta 274,25 gördü yani. Sean sırasında sadece 274 görmüştü.",Genel Bilgi/Durum,thyao
[THY] Zafer dün aldım bugun mu satayım yarın mı :(),Alım-Satım Niyeti,thyao
[THY] Ptesi enflasyon 0.7 gelir kağıtları önce yukarı kaldırıp gelene saplar lar ken saplarsın... enflasyon beklentisini cuma aldı ptesi benlenti satılır,Risk ve Haber Analizi,thyao
[THY] Bofa geldi bugun bofa tutmuyor fazla ama şanşıma bi ufak ralli yaptırırsa yeter :(),Risk ve Haber Analizi,thyao
[THY] bofa mal aldırmadan hisseyi yükseltiyor pazartesi salı satar her hafta aynı numara,Piyasa Trend/Tahmin,thyao
[THY] bofa indiyor kaldırıyor işte oyun oynuyor 1 tl ukarı 2 tl aşşa :)),Genel Bilgi/Durum,thyao
[THY] Yarına gerek yok ky bile tretci olmuş bakarsın eksi kapattir,Piyasa Trend/Tahmin,thyao
[THY] Yarın düşer mi ?,Piyasa Trend/Tahmin,thyao
[THY] 273.5'de ky güzel silkelendi temiz mala çöktü aracı kurumlar.,Genel Bilgi/Durum,thyao
[THY] 300 üstü görmeden tek hisse alınmaz ytd,Hedef Fiyat Sorgulama,thyao
[THY] 283 sonrası gibi,Hedef Fiyat Sorgulama,thyao
[THY] kimse kusura bakmasında malla bekleyenler aylardır demediklerini bırakmıyor. 1 gün ufaktan arttı diye hemen coşuyorsunuz.,Genel Bilgi/Durum,thyao
[THY] 3 yıldır kar yok para yok ama hep mutlular )))))))))))))))))))))))))),Genel Bilgi/Durum,thyao
[THY] 3yıldır millet malsız kaldı :))),Genel Bilgi/Durum,thyao
"[THY] Günlükte 276,75 i fiyatlıyordu bugün:))) 272,75 ve üstü her kapanış bugün çok kıymetli.",Genel Bilgi/Durum,thyao
[THY] 274'ü gördü.,Genel Bilgi/Durum,thyao
[THY] Benim yararlanacagim yer yetmis altı dan aşağı değil,Hedef Fiyat Sorgulama,thyao
[THY] bofaya bak sen bofaya,Genel Bilgi/Durum,thyao
[THY] çok dar alana sıkıştı al sat marjı vermiyor,Genel Bilgi/Durum,thyao
"[THY] alinalr 2 milyon adet önde ,buna rağmen hali ortada ,acayip bir işçilik yapıyor",Genel Bilgi/Durum,thyao
[THY] haftaya o şımaran bankaları görücez basıcam tokadı,Piyasa Trend/Tahmin,thyao
[THY] Satış a değil dört yüz dört milyon koysan hine almaya devam,Alım-Satım Niyeti,thyao
[THY] Bankalar show yapıyor değil diğer bist 30 özellikle senkronize bu durumla.,Risk ve Haber Analizi,thyao
[THY] 5 günlük 21 altına düşüyordu olacaktı. Şu anda bu durum ortadan kalktı.,Genel Bilgi/Durum,thyao
[THY] Burda sadece eflasyona yenilirsin iki kademede trend yapılıyor zarar olmaz,Genel Bilgi/Durum,thyao
[THY] bankalar show yapıyor,Genel Bilgi/Durum,thyao
[THY] Bugün bankaları yükselte yükselte alıp ptesi sabahı 10.00 da muhtemel 0.7aralık enflasyonu ile yapılacak... servis ederler bence.,Risk ve Haber Analizi,thyao
[THY] Bütün portföy buraya tasıdım sayılır satacağım her hisseyi buraya taşımaya devam,Alım-Satım Niyeti,thyao
[THY] Çin e vize kalkmış hisse tavan olur diyenler vardi,Risk ve Haber Analizi,thyao
[THY] Gmrdüğü en yüksek fiyattan hisse alan sellekse buna ben veya başkası bir şey yapamaz.,Genel Bilgi/Durum,thyao
[THY] bu hisse 3 Senedir yükselmedi Anla SOK KAFANA Sadece Al Sat için insanların Parası Erisin diye yukarı aşağı yaptı,Genel Bilgi/Durum,thyao
"[THY] Bak hisse günlükte %1,30 primli.",Genel Bilgi/Durum,thyao
[THY] trend tekrar kısada yükselişe dönmeye caşılırsa özellikle 5-8-13 günlk arasında bir gelişme olursa daha yoğun olmak üzere,Piyasa Trend/Tahmin,thyao
"[THY] 2028 gibi yükseliş bekliyorum,2027 gibi daha net bilgiler vereceğim.",Piyasa Trend/Tahmin,thyao
"[THY] Bu hissede yükseliş olmayacak,uzun vade surundurecejk.",Piyasa Trend/Tahmin,thyao
[THY] Ben günlükte olanı yorumluyorum. Sana ve deiğrelerine trend kısada düşüşe girecek diye uyaran da benim.,Piyasa Trend/Tahmin,thyao
"[THY] Evet ne demiştik.önce çöp edecekele demistik,ne dediysek o.",Genel Bilgi/Durum,thyao
[THY] bankalar yüzünden uçaklar bugün tam kalkış yapamadı mlsf.,Risk ve Haber Analizi,thyao
[THY] tav 309 oldu bu hala 270lerde sürünüyor,Genel Bilgi/Durum,thyao
[THY] İşte durumu gören görüyor Sessiz kalan Dilsiz Şeytanlar Var,Genel Bilgi/Durum,thyao
[THY] süründürmeye devam. el çek artık suyu çıktı,Genel Bilgi/Durum,thyao
[THY] Açıklıyoruz anlamını 27 nedir şimdiki anlamı ne geçmiş düşüşteki anlamı ne.,Genel Bilgi/Durum,thyao
[THY] Son iki senedir para kazandırmıyor bu hisse günlük al sat yapmadığınız sürece. 272 olunca sevinenler var anlıyamadım.,Genel Bilgi/Durum,thyao
[THY] Bu pislik 2026 yılını da 272 ile kapatırsa şaşırmayın gerçi thyao yatırımcısı alışkın sesi çıkmaz,Piyasa Trend/Tahmin,thyao
[THY] büyük paralarla girersen iyi para kazandırır gene hem küçük yatırımcıyı kaçırmadan .. bofa hergün 50 100 nilyon kazanıyor böyle,Risk ve Haber Analizi,thyao
[THY] Yabanci yatırımcı bekliyorlar ekonomisi bitmiş fabrikalar sıra ile iflas ediyor borsa çökmüş dolar 3 senedir baskı altında,Risk ve Haber Analizi,thyao
[THY] O güvenmez dediğin yatırımcılar güvenip paralarını TL’ye çevirip yüksek faizli Türk tahvillerini alıyorlar ama. Yatırımcı kazanacağı paraya bakar.,Risk ve Haber Analizi,thyao
[THY] Ben borsa dan bahs ettim faizler düşünce onlarda çekip gider merak etme onunla övünüyor san eğer,Genel Bilgi/Durum,thyao
"[THY] Dombili 272,75 altına düşmeden kapansa süper bir iş yapmış olacak aslında. 31 Aralıkta yapabilecekken yapmadığı durumu da telafi etmiş gibi olur",Piyasa Trend/Tahmin,thyao
[THY] bıst 100 gapden uzaklaşmaya çalışıyor,Genel Bilgi/Durum,thyao
[THY] çok değil ya bıst100 de sadece %4 lük bir düşüş istiyorum o kadarcık,Piyasa Trend/Tahmin,thyao
[THY] Merak etmeyin hissenin fiyatı 272 ve üstünde Günü kapatırsa O Pazarlamacı gelir yoruma Grafiğe uymuş oluyor,Piyasa Trend/Tahmin,thyao
[THY] bunlar gözü neden hep aşağıda pega ve bunun bizi mart ayına kadar bekleyecekler galiba ytd,Piyasa Trend/Tahmin,thyao
[THY] Bi yürüse 400 e gidecekte gözü aşağıda hala,Piyasa Trend/Tahmin,thyao
[THY] Her zamanki gibi robota bağlamışlar. +-0.25 gidip geliyor. Aldığıma pişman olduğum başka bir hisse olmadı.,Genel Bilgi/Durum,thyao
[THY] Sen bide sasayı gör :)al bak thy nasıl mumla arıyorsun,Genel Bilgi/Durum,thyao
[THY] bankacılık endeksini grafik üzerinden saatlik takip etmek gerekiyor vadelide long açan da shortlatyan da yürek yemiş,Risk ve Haber Analizi,thyao
[THY] faizlerin düşmesi borsanın çıkmasına potansiyel ise faziler tirmanirken 7 binde olan borsa faiz zirvede iken nasıl 12 bin oldu,Risk ve Haber Analizi,thyao
[THY] 12 bin olana kadar ucyil geçti birde borsada bankalarda var onlar olmasaydı zaten endexin 12 bine gelmesi imkansızdı,Genel Bilgi/Durum,thyao
[THY] Endeks mühendisliği ile gördüğüm %300 yapmış aselsan ve bankaları çıkar endeks ençok 8binde %40ı ilüzyon,Risk ve Haber Analizi,thyao
[THY] banklara shorta longda açmak yürek ister şu an,Risk ve Haber Analizi,thyao
[THY] aracı kurumlar thyde hedef fiyatları düşürüyor bence bu çok iyi bir gelişme,Risk ve Haber Analizi,thyao
[THY] hedef fiyat 210 veren var mı takip edemedim,Hedef Fiyat Sorgulama,thyao
[THY] Enfilasyin haftaya aciklanacak oradan düşük gelecek te borsa onu mu fiyatliyor acaba ?,Risk ve Haber Analizi,thyao
[THY] önemli olan açıklandıktan sonrası fiyatladık yeter derlerse,Genel Bilgi/Durum,thyao
[THY] Yabancıya borsayı iskontolu gösterebilmek ve mb nın döviz rezervlerini rekor seviyelere yükseltmek için hisseleri dar bir fiyat aralığında tutuyorlar,Risk ve Haber Analizi,thyao
[THY] THY; 100 MİLYAR TL 'lik yatırım ile dünyanın en büyük Kargo terminalini,Risk ve Haber Analizi,thyao
[THY] ve uçak içi ikram tesisini kutacagını açokladı. Bu yatırımlarla 26 000 kişiye istihda. saglayacak.,Risk ve Haber Analizi,thyao
[THY] Borsa önceden ileriyi fiyatlardi faizlerin 2026 da kademeli düşeceği söylendi... normalde yukarı doğru gitmesi lazımdı,Risk ve Haber Analizi,thyao
[THY] Faizler düştü ve düşmeye Devam edecek Eflasyon düştü düşmeye devam edecek bir ton pozitif gelişme var Not artırımı Var,Risk ve Haber Analizi,thyao
[THY] bankacılık endeksi 10. kez direnç kırmayı deniyor hatta 11 bile,Genel Bilgi/Durum,thyao
[THY] fiyat dipte ağlamanın zırlamanın alemi yok tek sıkıntı vat borsada 11015 de ve thyde 251 de gap var,Risk ve Haber Analizi,thyao
[THY] İki yıldır 25 kuruşla git gel yapıp hissenin içine eden kurumlar nasıl bir mühendislik icat ettiler,Genel Bilgi/Durum,thyao
[THY] haftalık grafik bakın... 342 geçilirse 390 var ama çok sağlam gitmesi lazım kısada 354 orta vadede 390 var 6 aylık bir süreçte,Hedef Fiyat Sorgulama,thyao
[THY] bu süreçte 2 -3 tane düzeltme olur,Piyasa Trend/Tahmin,thyao
[THY] vadeli tarafa bakın vıop30 a bıst100 e yönü orası verir her zaman,Genel Bilgi/Durum,thyao
[THY] Viop30 zaten Rallide peki bu HIRSIZ hisse Nerde,Genel Bilgi/Durum,thyao
[THY] İnsanlarla Dalga geçen Şirket Dalga geçen Kurumlar tahtacı piyasa yapıcı halen aynı Oyun,Genel Bilgi/Durum,thyao
[THY] şimdi pazartesi 5 ocak enflasyon açıklanacak... piyasa ben bu enflasyonu beğenmedim zaten bankalarda önden fiyatladı deyip borsaya yine bir düzeltmemi gelecek,Risk ve Haber Analizi,thyao
[THY] şimdi borsayı çok değil yarım puan aşağı bassalar thy ne olur acaba,Piyasa Trend/Tahmin,thyao
[THY] Ne sabır varmış millete bee valla helal olsun anlamdım yahu taş olsa erir biterdi,Genel Bilgi/Durum,thyao
[THY] Endeks yükselmese bari ki şuan yükseliyor. Bu tam tersi düşecek. Dengesiz çok Dengesiz,Piyasa Trend/Tahmin,thyao
[THY] şu bankalardaki şımarıklığı görüyor musunuz çok şımardı bunlar,Genel Bilgi/Durum,thyao
[THY] yok kanka artık 354 e hazırlıklar başladı gap vardı kapatsaydı %100 dönüş tamam başladı diyecektik,Hedef Fiyat Sorgulama,thyao
"[THY] Froto, Tcell, sahol hisselerine bakta utan Türkiye'nin en büyük havayolu şirketi.",Genel Bilgi/Durum,thyao
[THY] Made 1 açılısta artı aç baktın yeterince ky gelmiyor 1 2 daha git ky geldimi yavaş yavaş aşağı çek,Genel Bilgi/Durum,thyao
[THY] Spek hisse 250-250 salmaya başladı. Akşama kadar nötr kapatır artık.Ytd.,Genel Bilgi/Durum,thyao
[THY] bofa zaten satış tarafında yahu.,Genel Bilgi/Durum,thyao
[THY] 360 k satışta bofa. gün sonuna doğru alıma geçerse belki çıkar kağıt.,Piyasa Trend/Tahmin,thyao
[THY] Evet Bofa birazdan hadi çocuklar bugün ki eğlence buraya kadar değip inşallah satış tarafına geçmez :),Piyasa Trend/Tahmin,thyao
"[THY] Bilmeyenler için THYAO hissemiz jeopolitik risklerden en çok etkilenen şirkettir. Savaştan, virüse, Ekonomiden, Turizme, Terörden, Operasyonlara.",Risk ve Haber Analizi,thyao
[THY] Piyasada zarar etmek satmakla gerçekleşir. Satmadıkça zarar etmezsiniz.,Genel Bilgi/Durum,thyao
[THY] Peki ben 2 senedir satmadım bekliyorum param pul oldu çöp oldu ben kâr etmiş oluyorum o zaman,Genel Bilgi/Durum,thyao
"[THY] 271,75 üzerinde kalıcılık olmazsa zikzak çizecektir. 271,75 üzerinde kalıcılık sağladıkça ilk adım. 279 ve 280 bölgesine yerleşecek.",Hedef Fiyat Sorgulama,thyao
[THY] 270 271 arasi gidip geliyor Bakalim kapanista ne görecegiz,Genel Bilgi/Durum,thyao
[THY] Kapanış 268,Piyasa Trend/Tahmin,thyao
[THY] Yeterli miktar ve en ucuzundan seviyeden shortlar açılsın yellenen mallar saplanabilsin diye endeks destekli tüm lağımistanbulda tahtacıların mal saplamalarını bekliyoruz,Genel Bilgi/Durum,thyao
[THY] THY TWİTTER HESABINDAN YENİ PAYLAŞIM YAPTI: 100 milyar TL’lik yatırımla dünyanın en büyük kargo terminalini,Risk ve Haber Analizi,thyao
[THY] Şirket sürekli büyüyor.surekli yatırım hamlesi geliyor.sabirli olan ekmek yer.,Genel Bilgi/Durum,thyao
[THY] ben sürekli büyüdüklerini görmüyorum siz hangi siteden bakıyorsunuz ?,Genel Bilgi/Durum,thyao
[THY] thyaosuz borsa olmaz ucak havalanirsa borsa da uçacak,Genel Bilgi/Durum,thyao
[THY] Bu havalanma ne zaman olacak mesela 2030 felan olurmu sizce,Hedef Fiyat Sorgulama,thyao
[THY] artık zaman daralıyoooooooooooooooooooooooooooooooooooooooooor,Piyasa Trend/Tahmin,thyao
[THY] bazı ana hisseler diplere yakın... 5 ocak enflasyon açıklanacak 23 ocakda kredi not açıklanacak,Risk ve Haber Analizi,thyao
[THY] Doğru Olan Şu Eğer Utanıp artık Yeter derlerse Ana hisselerle Endeksi yukarı patlatmaları lazım,Piyasa Trend/Tahmin,thyao
[THY] benim guru görüşüm endeks çok çıktı akşam böle kapatmaz o yüzden 800 k malı burdan verdiöm,Alım-Satım Niyeti,thyao
[THY] Şuanda tikeltip olası uien ucuz fiyattan şort açacak olabilirler am sonda senin benim gibi ky satarsa açmaz devam ederler.,Genel Bilgi/Durum,thyao
"[THY] önce 278,5 daha sonra 283,5 TL kırılmazsa sürünmeye devam ederiz gibi duruyor",Hedef Fiyat Sorgulama,thyao
[THY] Şu kağıt bu hareketi başka ülke de yapsa idi yer yerinden oynardı bjze bak nerde ise yatirmci suçlu,Genel Bilgi/Durum,thyao
[THY] ben bofa olsam 11400 üstünde değil thyyi borsayı bile basardım aşağı komple,Piyasa Trend/Tahmin,thyao
[THY] sasa %5 yazdı artık bilemicem thyao neyin peşinde ise 155 tl de gap boşluğu duruyor,Hedef Fiyat Sorgulama,thyao
[THY] boşverinde onu bıst100 11412 falan buralardan %1 e yakın bir satış gelse güzel olmaz mı,Piyasa Trend/Tahmin,thyao
[THY] direncten döner yine. verdim valla sasa ile devam edicem.,Alım-Satım Niyeti,thyao
"[THY] fiyata bak fiyata bu 272 Ney biliyor musun bu fiyatın açıklaması ben insanları 2023 yılının Temmuz,un ilk haftası 271 Tl den Satan Emre’nin 2,5 yıl sonraki fiyatı",Genel Bilgi/Durum,thyao
[THY] Duygusal zekası herkesin aynı olmaz. Bendeki yüksek. Kusura bakmayın radar gibiyim.,Genel Bilgi/Durum,thyao
[THY] günlükte az bile primlenme olsa 5 ve 8 günlük ortalamalar arasındaki fark azalacak ve tekrar bir döngüye girmeye çalışacak.,Genel Bilgi/Durum,thyao
"[THY] Neymiş 272,75 görmüş müş Ulan görende 550 Tl yi gördü zanneder Ahlaksızlar",Genel Bilgi/Durum,thyao
[THY] Bofa 2026 yılının ilk gününde bizi sevince boğuyor ama pazartesi ne yapar onu kestiremiyorum :),Piyasa Trend/Tahmin,thyao
[THY] 3 yıldır zarar ettiren dolar bazında yerinde sayan hisseye bir de anlık bakıyorlar 3 yılın enflasyon maliyetini bile yapmıyor,Genel Bilgi/Durum,thyao
[THY] İnşallah 300 ü aşar 2 haftaya,Piyasa Trend/Tahmin,thyao
[THY] bu Ay bir Ton Pozitif gelişme var anla artık anla ben kimsenin Zarar etmesini istemem illaki çıkacak,Risk ve Haber Analizi,thyao
[THY] Bofa ile ak bi salsa uçucak ama sağolsun spk şunlara bi ceza vermiyor,Genel Bilgi/Durum,thyao
[THY] Benim sasam. Üstelik gırtlağa kadar kredili,Alım-Satım Niyeti,thyao
[THY] Benim pgssum. Bokyolları +1.5 ben +3.5 tabi kredinin de katkısı ile muhakkak.,Alım-Satım Niyeti,thyao
[THY] 3 YILDIR insanların Parasını Eritmiş batırmış Zarar ettirmiş Oyalamış bi HİSSE THY,Genel Bilgi/Durum,thyao
[THY] kıyısına kadar gelmişsin şu gapi kapat ne olacak yani,Piyasa Trend/Tahmin,thyao
[THY] saat 12den sonra aşağı bassalardı iyi olurdu,Piyasa Trend/Tahmin,thyao
[THY] Ocak yani Bu ayda Okadar pozitif gelişme Varki şuan vede ay Sonuna kadar fiyatın Nerde olması gerektiğini herkez biliyor,Piyasa Trend/Tahmin,thyao
[THY] Aracı kurum dediklerin insanları kandıran Onlar oldu Her Yıl Hedef fiyatı Verdiler ama ilk Satan Onlar oldu,Genel Bilgi/Durum,thyao
[THY] Vade sonu da bittiğine göre yolumuza bakabiliriz Enflasyon verisiyle beraber,Risk ve Haber Analizi,thyao
[THY] BU GAPLER KAPANMAYACAK MI ACABA,Hedef Fiyat Sorgulama,thyao
[THY] 100 tl olmadan alınmaz,Hedef Fiyat Sorgulama,thyao
[THY] 286 üstünde kapanışlar görmeden 300 bile görünürde yok. 286 ya kadar da bir sürü direnç var.,Hedef Fiyat Sorgulama,thyao
[THY] eninde sonunda verecek O beklediğim zamanı,Alım-Satım Niyeti,thyao
"[THY] Pegasusu 195,85 den aldım 215,30 dan verdim adam akıllı KAR verdi uyardım düşecek diye",Alım-Satım Niyeti,thyao
[THY] 4 aydır alan bile birşey kazanmamış... Zirvesine gelecekte insanlar Hesap yapacak Acaba Zengin olduk mu diye,Genel Bilgi/Durum,thyao
"[THY] teknik analize göre 271,75 bandı önemli bir direnç olarak çalışmış... 271.75 ve 272 aşılırsa bizi 278 - 279 bölgelerine taşıyabilir.",Hedef Fiyat Sorgulama,thyao
[THY] 13 günlük ortalamasını 21 üstüne çıkartmaya çalışıyor... en kısa vadeli ortalamalar birbirine yaklaşmaya da çalışıyor.,Genel Bilgi/Durum,thyao
[THY] Ölü toprağı mı attılar üstüne havalanamıyorsun,Genel Bilgi/Durum,thyao
[THY] Piyasa şirketin borç yükünden korktuğu için yatırım yapmaktan çekiniyor.,Risk ve Haber Analizi,thyao
[THY] biz genede 210 da bekliyoruz olmazsa başka kağit a bakarız,Hedef Fiyat Sorgulama,thyao
[THY] O bahsettiğiniz 300'den önce pek çok direnç var yalnız. Geçilmesi vakit alabilecek.,Hedef Fiyat Sorgulama,thyao
[THY] Düşebilirsin satmiyorum 300 den satacağım hedefim 3 ay,Alım-Satım Niyeti,thyao
"[THY] Önceki kapamış 268,50 bugün açılış 271 ve su ana dek gördüğü yüksek de 271,75",Genel Bilgi/Durum,thyao
[THY] ben mecburi gap diyorum ama genelde gün içinde geri dönebiliyor,Piyasa Trend/Tahmin,thyao
[THY] Beyler 271 den 500 bin girsemmi beklesemmi 268 leri görürmü gün içi,Hedef Fiyat Sorgulama,thyao
[THY] Aselsan duser bu çıkar artik,Piyasa Trend/Tahmin,thyao
[THY] Gerçekten ucuz zamanlar belkide yıl sonu 1500 olacak kim bilir değilmi aselsan 40 lirada 240 lira oldu mesela. Ytd,Piyasa Trend/Tahmin,thyao
"[THY] Türkiye, Çin Halk Cumhuriyeti vatandaşlarına vizeyi kaldırdı.Hayırlı olsun",Risk ve Haber Analizi,thyao
[THY] Çin 80-140.milyon arası turist çıkışı varmış. Kültür turizmini seviyorlar siğer asya ülkeleri gibi kesinlikle faydası olacaktır.,Risk ve Haber Analizi,thyao
[THY] Bu yıl sonu tahminim 200,Piyasa Trend/Tahmin,thyao
"[THY] Türkiye, Çin Halk Cumhuriyeti vatandaşlarına vizeyi kaldırdı. Tavan beklerim.ytd",Risk ve Haber Analizi,thyao
[THY] Ben +3 yapsın onada razıyım,Piyasa Trend/Tahmin,thyao
[THY] Yeni yılda güzel bir tavan bekliyorum kumarcı batakçılara inat,Piyasa Trend/Tahmin,thyao
[THY] Bugün yeni yıl tabanı olabilir,Piyasa Trend/Tahmin,thyao
[THY] Bu hisse için2026da 6 dolar üstü yatırım yapmamanızı öneririm,Piyasa Trend/Tahmin,thyao
[THY] am şimdi 3yıllık karına şirketi veriyorlarsa demekki 1.5dolar oluca her 8 ayda bir tane bokyolları sahibi olursan...,Genel Bilgi/Durum,thyao
[THY] 13 dolar beklentisi var,Piyasa Trend/Tahmin,thyao
"[THY] hissemizin durumu güvensiz bölgede 271,25 üzerine geçmek için 267,75 geçebilmemiz gerekiyor ve 272 üzerinde kapanış yaparsak 280 yolculuk başlayabilir.",Piyasa Trend/Tahmin,thyao
[THY] Tek buradaki forum yazıları siyasi diyer yerlerde bu kadar siyasi konuşmalar yok belli bir grup hisse yukselmesin diye elinden geleni yapıyor,Genel Bilgi/Durum,thyao
[THY] 3yildir 265 bantinda gitdi geldi bi 3yilda 300veya 400tl bandinda git gel yaşar,Piyasa Trend/Tahmin,thyao
"[THY] Türkiye, Çin Halk Cumhuriyeti vatandaşlarına vizeyi kaldırdı.Yarın tavan beklerim.ytd",Risk ve Haber Analizi,thyao
"[THY] Sela okunduğu gün bu hisse 600 ü görür, demedi demeyin. Ytd",Piyasa Trend/Tahmin,thyao
[THY] Akşamdan dübrler yağlansın sabaha fırsat bulazsınız 250 geliyür..,Piyasa Trend/Tahmin,thyao
[THY] Pegasus unda toparlaması gerek yoksa bu tek başına çıkamaz ondan ayrılırsa buradan kara geçmeye başlayan kısa vadelciler pegasusa kaymaya başlar,Piyasa Trend/Tahmin,thyao
[THY] Bence Pegasustakiler buraya gelsin hep birlikte kazanalım.,Genel Bilgi/Durum,thyao
[THY] Bak bak eskiden ülkede umut varmış millet saz çalıp oynuyormuş... çin vatandaşlarına vize kalkması olumlu...,Risk ve Haber Analizi,thyao
[THY] Dislike atanlar cuma günü Tavan Bekleyen kardeşlerimizdir :))))),Genel Bilgi/Durum,thyao
"[THY] Türkiye, Çin Halk Cumhuriyeti vatandaşlarına vizeyi kaldırdı.2 Ocak 2026 dan itibaren yürürlüğe girecek.Resmi Gazetede yayınlandı.",Risk ve Haber Analizi,thyao
[THY] Sanki şuan şirket kar etmiyor mu yeterince? Problem başka,Genel Bilgi/Durum,thyao
[THY] çinli turist işi çok iyi haber. Bunlar zaten 2010 başlarında topkapı'da fink atıyorlardı güzel olur havacılık için.,Risk ve Haber Analizi,thyao
[THY] Kültür ve Turizm Bakanlığı verilerine göre 2023 yılında Türkiye’yi ziyaret eden Çinli turist sayısı 248 bin 100 iken bu sayı 2024’te 409 bin 700’e ulaştı.,Risk ve Haber Analizi,thyao
[THY] ne kadar turist geldiğinle övenmek te ayrı bir durum ne kadar gönderebiliyon önemli olan bu olmalı bu forumda kaç kişi var sor kaçı yurt dışı görmüş,Genel Bilgi/Durum,thyao
[THY] 2026 yıl sonu tahminim 203 tl,Piyasa Trend/Tahmin,thyao
[THY] Benim de 2030 yılı tahminim 300tl ve Mianın sıkıntılısının tabiri ile o da belki :))),Piyasa Trend/Tahmin,thyao
[THY] Bu vizenin ka ldırılması planlı ve çok iyi düşünülmüş bir karar. havayolu şirketleri için bir news destek. inşallah iyi olur. YTD.,Risk ve Haber Analizi,thyao
