text,label,source
bir yürüse 400 e gidecekte gözü aşağıda hala,Piyasa Trend/Tahmin,thyao
her zamanki robota bağlamışlar . + -0.25 gidip geliyor . aldığıma pişman olduğum başka bir hisse olmadı .,Genel Bilgi/Durum,thyao
sen bide saşayı gör al bak thy nasıl mumla arıyorsun,Genel Bilgi/Durum,thyao
bankacılık endeksini grafik üzerinden saatlik takip etmek gerekiyor vadelide long açan da shortlatyan da yürek yemiş,Risk ve Haber Analizi,thyao
faizlerin düşmesi borsanın çıkmasına potansiyel ise faizler tırmanırken 7 binde olan borsa faiz zirvede iken nasıl 12 bin oldu,Risk ve Haber Analizi,thyao
12 bin olana Üçyol geçti birde borsada bankalarda var onlar olmasaydı zaten Ender'in 12 bine gelmesi imkansızdı,Genel Bilgi/Durum,thyao
endeks mühendisliği gördüğüm %300 yapmış aselsan bankaları çıkar endeks ençok binde %40 ı illüzyon,Risk ve Haber Analizi,thyao
banklara shorta longda açmak yürek ister şu an,Risk ve Haber Analizi,thyao
aracı kurumlar thyde hedef fiyatları düşürüyor bu çok iyi bir gelişme,Risk ve Haber Analizi,thyao
hedef fiyat 210 veren var mı takip edemedim,Hedef Fiyat Sorgulama,thyao
enfilaşyın haftaya açıklanacak oradan düşük gelecek te borsa onu mu fiyatlıyor acaba ?,Risk ve Haber Analizi,thyao
önemli olan açıklanıldıktan sonrası fiyatladık yeter derlerse,Genel Bilgi/Durum,thyao
yabancıya borsayı iskontolu gösterebilmek mbnin döviz rezervlerini rekor seviyelere yükseltmek hisseleri dar bir fiyat aralığında tutuyorlar,Risk ve Haber Analizi,thyao
thy ; 100 milyar tl ' lık yatırım dünyanın en büyük kargo terminalini,Risk ve Haber Analizi,thyao
uçak içi ikram tesisini kuracağını açıkladı . bu yatırımlarla 26 00 kişiye istihdam . sağlayacak .,Risk ve Haber Analizi,thyao
borsa önceden ileriyi fiyatlardı faizlerin 2026 da kademeli düşeceği söylendi . normalde yukarıya doğru gitmesi lazımdı,Risk ve Haber Analizi,thyao
faizler düştü düşmeye devam edecek enflasyon düştü düşmeye devam edecek bir ton pozitif gelişme var not artırımı var,Risk ve Haber Analizi,thyao
bankacılık endeksi 10. kez direnç kırmayı deniyor hatta 11 bile,Genel Bilgi/Durum,thyao
fiyat dipte ağlamanın zırlamanın alemi yok tek sıkıntı vat borsada 11015 de thyde 251 de gap var,Risk ve Haber Analizi,thyao
iki yıldır 25 kuruşla git gel yapıp hissenin içine eden kurumlar nasıl bir mühendislik icat ettiler,Genel Bilgi/Durum,thyao
haftalık grafik bakın . 342 geçilirse 390 var çok sağlam gitmesi lazım kisada 354 orta vadede 390 var 6 aylık bir süreçte,Hedef Fiyat Sorgulama,thyao
bu süreçte 2 -3 tane düzeltme olur,Piyasa Trend/Tahmin,thyao
vadeli tarafa bakın viop30 a bist100 e yönü orası verir her zaman,Genel Bilgi/Durum,thyao
viop30 zaten rallide peki bu hırsız hisse nerde,Genel Bilgi/Durum,thyao
insanlarla dalga geçen şirket dalga geçen kurumlar tahtacı piyasa yapıcı halen aynı oyun,Genel Bilgi/Durum,thyao
şimdi pazartesi 5 ocak enflasyon açıklanacak . piyasa ben bu enflasyonu beğenmedim zaten bankalarda önden fiyatladı deyip borsaya yine bir düzeltmemi gelecek,Risk ve Haber Analizi,thyao
şimdi borsayı çok değil yarım puan aşağı bassalar thy ne olur acaba,Piyasa Trend/Tahmin,thyao
ne sabır varmış millete bee valla helal olsun anlamdım yahu taş olsa erir biterdi,Genel Bilgi/Durum,thyao
endeks yükselmese bari ki şu an yükseliyor . bu tam tersi düşecek . dengesiz çok dengesiz,Piyasa Trend/Tahmin,thyao
şu bankalardaki şımarıklığı görüyor musunuz çok şımardı bunlar,Genel Bilgi/Durum,thyao
yok kanka artık 354 e hazırlıklar başladı gap vardı kapatsaydı %100 dönüş tamam başladı diyecektik,Hedef Fiyat Sorgulama,thyao
"foto , Cell , sahil hisselerine başta utan türkiye'nin en büyük havayolu şirketi .",Genel Bilgi/Durum,thyao
made 1 açılışta artı aç baktın yeterince ky gelmiyor 1 2 daha git ky geldi mi yavaş yavaş aşağı çek,Genel Bilgi/Durum,thyao
pek hisse 250-250 salmaya başladı . akşama nötr kapatır artık . .,Genel Bilgi/Durum,thyao
bofa zaten satış tarafında yahu .,Genel Bilgi/Durum,thyao
360 k satışta bofa . gün sonuna doğru alıma geçerse belki çıkar kağıt .,Piyasa Trend/Tahmin,thyao
evet bofa birazdan hadi çocuklar bugün ki eğlence buraya değip inşallah satış tarafına geçmez,Piyasa Trend/Tahmin,thyao
"bilmeyenler thy hissemiz jeopolitik risklerden en çok etkilenen şirkettir . savaştan , virüse , ekonomiden , turizme , terörden , operasyonlara .",Risk ve Haber Analizi,thyao
piyasada zarar etmek satmakla gerçekleşir . satmadıkça zarar etmezsiniz .,Genel Bilgi/Durum,thyao
peki ben 2 senedir satmadım bekliyorum param pul oldu çöp oldu ben kar etmiş oluyorum o zaman,Genel Bilgi/Durum,thyao
271.75 üzerinde kalıcılık olmazsa zikzak çizecektir . 271.75 üzerinde kalıcılık sağladıkça ilk adım . 279 280 bölgesine yerleşecek .,Hedef Fiyat Sorgulama,thyao
270 271 arası gidip geliyor bakalım kapanılışta ne göreceğiz,Genel Bilgi/Durum,thyao
kapanış 268,Piyasa Trend/Tahmin,thyao
yeterli miktar en ucuzundan seviyeden shortlar açılsın yellenen mallar şaplanabilsin diye endeks destekli tüm lağımistanbulda tahtacıların mal şaplamalarını bekliyoruz,Genel Bilgi/Durum,thyao
thy twitter hesabından yeni paylaşım yaptı : 100 milyar allık yatırımla dünyanın en büyük kargo terminalini,Risk ve Haber Analizi,thyao
şirket sürekli büyüyor . sürekli yatırım hamlesi geliyor . sabırlı olan ekmek yer .,Genel Bilgi/Durum,thyao
ben sürekli büyüdüklerini görmüyorum siz hangi siteden bakıyorsunuz ?,Genel Bilgi/Durum,thyao
thyaosuz borsa olmaz uçak havalanırsa borsa da uçacak,Genel Bilgi/Durum,thyao
bu havalanma ne zaman olacak mesela 2030 falan olur mu sizce,Hedef Fiyat Sorgulama,thyao
artık zaman daralıyor,Piyasa Trend/Tahmin,thyao
bazı ana hisseler diplere yakın . 5 ocak enflasyon açıklanacak 23 ocakta kredi not açıklanacak,Risk ve Haber Analizi,thyao
doğru olan şu eğer utanıp artık yeter derlerse ana hisselerle endeksi yukarı patlatmaları lazım,Piyasa Trend/Tahmin,thyao
benim guru görüşüm endeks çok çıktı akşam böle kapatmaz o yüzden 800 k malı buradan verdim,Alım-Satım Niyeti,thyao
şu anda dikeltip olası Bien ucuz fiyattan şort açacak olabilirler am sonda senin benim ky satarsa açmaz devam ederler .,Genel Bilgi/Durum,thyao
önce 278.5 daha sonra 283.5 tl kırılmazsa sürünmeye devam ederiz duruyor,Hedef Fiyat Sorgulama,thyao
şu kağıt bu hareketi başka ülke de yapsa idi yer yerinden oynardı bize bak nerde ise yatırmci suçlu,Genel Bilgi/Durum,thyao
ben bofa olsam 11400 üstünde değil thyyi borsayı bile başardım aşağı komple,Piyasa Trend/Tahmin,thyao
sasa %5 yazdı artık bilemicem thy neyin peşinde ise 155 tl de gap boşluğu duruyor,Hedef Fiyat Sorgulama,thyao
boşverince onu bist100 11412 falan buralardan %1 e yakın bir satış gelse güzel olmaz mı,Piyasa Trend/Tahmin,thyao
dirençten döner yine . verdim valla şaşa devam edeceğim .,Alım-Satım Niyeti,thyao
"fiyata bak fiyata bu 272 ney biliyor musun bu fiyatın açıklaması ben insanları 2023 yılının temmuz , un ilk haftası 271 tl den satan emrenin 2.5 yıl sonraki fiyatı",Genel Bilgi/Durum,thyao
duygusal zekası herkesin aynı olmaz . bendeki yüksek . kusura bakmayın radar gibiyim .,Genel Bilgi/Durum,thyao
günlükte az bile primlenme olsa 5 8 günlük ortalamalar arasındaki fark azalacak tekrar bir döngüye girmeye çalışacak .,Genel Bilgi/Durum,thyao
neymiş 272.75 görmüşmüş ulan görende 550 tlyi gördü zanneder ahlaksızlar,Genel Bilgi/Durum,thyao
bofa 2026 yılının ilk gününde bizleri sevince boğuyor pazartesi ne yapar onu kestiremiyorum,Piyasa Trend/Tahmin,thyao
3 yıldır zarar ettiren dolar bazında yerinde sayan hisseye bir de anlık bakıyorlar 3 yılın enflasyon maliyetini bile yapmıyor,Genel Bilgi/Durum,thyao
inşallah 300 u aşar 2 haftaya,Piyasa Trend/Tahmin,thyao
bu ay bir ton pozitif gelişme var anla artık anla ben kimsenin zarar etmesini istemem illaki çıkacak,Risk ve Haber Analizi,thyao
bofa ak bir salsa uçacak sağolsun spk şunlara bir ceza vermiyor,Genel Bilgi/Durum,thyao
benim yaşam . üstelik gırtlağa kredili,Alım-Satım Niyeti,thyao
benim pgssüm . gökyolları +1.5 ben +3.5 tabi kredinin de katkısı muhakkak .,Alım-Satım Niyeti,thyao
3 yıldır insanların parasını eritmiş batırmış zarar ettirmiş oyalamış bir hisse thy,Genel Bilgi/Durum,thyao
kıyısına gelmişsin şu gapı kapat ne olacak yani,Piyasa Trend/Tahmin,thyao
saat 12den sonra aşağı bassalardı iyi olurdu,Piyasa Trend/Tahmin,thyao
ocak yani bu ayda o pozitif gelişme var ki şu an de ay sonuna fiyatın nerde olması gerektiğini herkes biliyor,Piyasa Trend/Tahmin,thyao
aracı kurum dediklerin insanları kandıran onlar oldu her yıl hedef fiyatı verdiler ilk satan onlar oldu,Genel Bilgi/Durum,thyao
vade sonu da bittiğine göre yolumuza bakabiliriz enflasyon verisiyle beraber,Risk ve Haber Analizi,thyao
bu Galler kapanmayacak mı acaba,Hedef Fiyat Sorgulama,thyao
100 tl olmadan alınmaz,Hedef Fiyat Sorgulama,thyao
286 üstünde kapanışlar görmeden 300 bile görünürde yok . 286 ya da bir sürü direnç var .,Hedef Fiyat Sorgulama,thyao
eninde sonunda verecek o beklediğim zamanı,Alım-Satım Niyeti,thyao
pegasusu 195.85 den aldım 215.30 dan verdim adam akıllı kar verdi uyardım düşecek diye,Alım-Satım Niyeti,thyao
4 aydır alan bile bir şey kazanmamış . zirvesine gelecekte insanlar hesap yapacak acaba zengin olduk mu diye,Genel Bilgi/Durum,thyao
teknik analize göre 271.75 bandı önemli bir direnç olarak çalışmış . 271.75 272 aşılırsa bizi 278 - 279 bölgelerine taşıyabilir .,Hedef Fiyat Sorgulama,thyao
13 günlük ortalamasını 21 üstüne çıkartmaya çalışıyor . en kısa vadeli ortalamalar birbirine yaklaşmaya da çalışıyor .,Genel Bilgi/Durum,thyao
ölü toprağı mı attılar üstüne havalanamıyorsun,Genel Bilgi/Durum,thyao
piyasa şirketin borç yükünden korktuğu yatırım yapmaktan çekiniyor .,Risk ve Haber Analizi,thyao
biz genelde 210 da bekliyoruz olmazsa başka kağıt a bakarız,Hedef Fiyat Sorgulama,thyao
o bahsettiğiniz 300'den önce pek çok direnç var yalnız . geçilmesi vakit alabilecek .,Hedef Fiyat Sorgulama,thyao
düşebilirsin satmıyorum 300 den satacağım hedefim 3 ay,Alım-Satım Niyeti,thyao
önceki kapamış 268.50 bugün açılış 271 şu ana dek gördüğü yüksek de 271.75,Genel Bilgi/Durum,thyao
ben mecburi gap diyorum genelde gün içinde geri dönebiliyor,Piyasa Trend/Tahmin,thyao
beyler 271 den 500 bin girsem mi beklesem mi 268 lira görür mü gün içi,Hedef Fiyat Sorgulama,thyao
aselsan düşer bu çıkar artık,Piyasa Trend/Tahmin,thyao
gerçekten ucuz zamanlar belkide yıl sonu 1500 olacak kimbilir değil mi aselsan 40 lirada 240 lira oldu mesela .,Piyasa Trend/Tahmin,thyao
"türkiye , çin halk cumhuriyeti vatandaşlarına vizeyi kaldırdı . hayırlı olsun",Risk ve Haber Analizi,thyao
çin 80-140 . milyon arası turist çıkışı varmış . kültür turizmini seviyorlar diğer asya ülkeleri kesinlikle faydası olacaktır .,Risk ve Haber Analizi,thyao
bu yıl sonu tahminim 200,Piyasa Trend/Tahmin,thyao
"türkiye , çin halk cumhuriyeti vatandaşlarına vizeyi kaldırdı . tavan beklerim .",Risk ve Haber Analizi,thyao
ben +3 yapsın onada razıyım,Piyasa Trend/Tahmin,thyao
yeni yılda güzel bir tavan bekliyorum kumarcı batakçılara inat,Piyasa Trend/Tahmin,thyao
bugün yeni yıl tabanı olabilir,Piyasa Trend/Tahmin,thyao
bu hisse için2026da 6 dolar üstü yatırım yapmamanızı öneririm,Piyasa Trend/Tahmin,thyao
am şimdi yıllık karına şirketi veriyorlarsa demekki 1.5 dolar oluça her 8 ayda bir tane gökyolları sahibi olursan .,Genel Bilgi/Durum,thyao
13 dolar beklentisi var,Piyasa Trend/Tahmin,thyao
hissemizin durumu güvensiz bölgede 271.25 üzerine geçmek 267.75 geçebilmemiz gerekiyor 272 üzerinde kapanış yaparsak 280 yolculuk başlayabilir .,Piyasa Trend/Tahmin,thyao
tek buradaki forum yazıları siyasi diğer yerlerde bu siyasi konuşmalar yok belli bir grup hisse yükselmesin diye elinden geleni yapıyor,Genel Bilgi/Durum,thyao
yıldır 265 bandında gitti geldi bir yılda 300veya 400tl bandında git gel yaşar,Piyasa Trend/Tahmin,thyao
"türkiye , çin halk cumhuriyeti vatandaşlarına vizeyi kaldırdı . yarın tavan beklerim .",Risk ve Haber Analizi,thyao
"sela okunduğu gün bu hisse 600 u görür , demedi demeyin .",Piyasa Trend/Tahmin,thyao
akşamdan dübrler yağlansın sabaha fırsat Balazs'ınız 250 geliyor .,Piyasa Trend/Tahmin,thyao
pegasus unda toparlaması gerek yoksa bu tek başına çıkamaz ondan ayrılırsa buradan kara geçmeye başlayan kısa vadeliler pegasusa kaymaya başlar,Piyasa Trend/Tahmin,thyao
pegasustakiler buraya gelsin hep birlikte kazanalım .,Genel Bilgi/Durum,thyao
bak bak eskiden ülkede umut varmış millet saz çalıp oynuyormuş . çin vatandaşlarına vize kalkması olumlu .,Risk ve Haber Analizi,thyao
dişliye atanlar cuma günü tavan bekleyen kardeşlerimizdir ),Genel Bilgi/Durum,thyao
"türkiye , çin halk cumhuriyeti vatandaşlarına vizeyi kaldırdı . 2 ocak 2026 dan itibaren yürürlüğe girecek . resmi gazetede yayınlandı .",Risk ve Haber Analizi,thyao
sanki şu an şirket kar etmiyor mu yeterince ? problem başka,Genel Bilgi/Durum,thyao
çinli turist işi çok iyi haber . bunlar zaten 2010 başlarında topkapı'da fink atıyorlardı güzel olur havacılık .,Risk ve Haber Analizi,thyao
kültür turizm bakanlığı verilerine göre 2023 yılında türkiyeyi ziyaret eden çinli turist sayısı 248 bin 100 iken bu sayı 2024’te 409 bin 700’e ulaştı .,Risk ve Haber Analizi,thyao
ne turist geldiğinle övünmek te ayrı bir durum ne gönderebiliyorsun önemli olan bu olmalı bu forumda kaç kişi var sor kaçı yurt dışı görmüş,Genel Bilgi/Durum,thyao
2026 yıl sonu tahminim 203 tl,Piyasa Trend/Tahmin,thyao
benim de 2030 yılı tahminim 300tl mianın sıkıntılısının tabiri o da belki ),Piyasa Trend/Tahmin,thyao
bu vizenin kaldırılması planlı çok iyi düşünülmüş bir karar . havayolu şirketleri bir news destek . inşallah iyi olur . .,Risk ve Haber Analizi,thyao
80-145 milyon yurtdışı çıkış yapan çinli turist var buradan biraz pasta alsa yeter,Risk ve Haber Analizi,thyao
cuma günü en az 1 tavan yakışır . çin vize kalktı .,Risk ve Haber Analizi,thyao
herkes çine gitmek sıraya girmişti zaten ),Genel Bilgi/Durum,thyao
battal gazi bize hala vize var zaten giden ne olabilir ki önemli olan çin'den gelecekler,Risk ve Haber Analizi,thyao
geniş gövdeli uçağa sahip olan thy bir pazar oluştu pegasus ise iç hatlardaki çinli turist talebini karşılayacak,Risk ve Haber Analizi,thyao
1.5 milyar çinli thy bileti alsa,Risk ve Haber Analizi,thyao
"269.50 den verdim . kaç defa denedi , aşamadı . 4-5 kez deneyip geçemedi . pegasus kan kırmızısı .",Alım-Satım Niyeti,thyao
1 yıl önce aldığım bu hissede zarardayım 😀,Genel Bilgi/Durum,thyao
boşa sevinmeyin çinliler asla türk uçaklarını tercih etmiyor . hem fiyat 2 katı hem yemek tercihleri çok farklı .,Risk ve Haber Analizi,thyao
olsun gss a yarar burada hiçbir şeye bakmazlar tahtaların içine kaçmış ky da ne mal olduğuna bakarlar,Genel Bilgi/Durum,thyao
1 buçuk milyar nüfuslu çinlilere vize kalkmış hadi çıkın çıkın gelin doldurun uçakları güzel haber buda mı gol değil lan,Risk ve Haber Analizi,thyao
boş şeylere umut bağlamayın bir günde yüzde yüz yapmayacak yükselişe geçerken alırsınız ne bekliyorsunuz bunu,Genel Bilgi/Durum,thyao
çine vize kalksa ne olur . zaten e-vize üstünden kafadan 30 gün veriyor her gelene .,Risk ve Haber Analizi,thyao
1.5 milyar çinli var . 85 milyonu gelse aynı anda ülke nüfusunu geçer thy köşe olur,Risk ve Haber Analizi,thyao
"türkiye , çin vatandaşlarına vizeyi kaldırdı . karar 2 ocak'ta yürürlüğe girecek . thy pegasus hissedarlarına hayırlı olsun .",Risk ve Haber Analizi,thyao
"akın akın anadolu diyorsun yani , hadi bakalım .",Genel Bilgi/Durum,thyao
gece viopu nasıl,Genel Bilgi/Durum,thyao
kapalı galiba bu ayınki bitti 1. ayında akşam şu an işlem göremiyorum oda kapalı,Genel Bilgi/Durum,thyao
"kendinizi rakamlara boğmayın , takasları takip edin zira 4 aydır takasları bozuk direncin üzerinde dahi saatlik kalamadı direnç dediğimizde 280 ha )",Genel Bilgi/Durum,thyao
"hiç bir bokun düzeldiği yok , takaslar halihazırda ya . k yani boşa kısa wade umutlanmayın .",Genel Bilgi/Durum,thyao
raw bey bugünkü kapanışla tüm ortalamalar şu hale geldi . ismi olarak . 31.122025 268.50 % 0.28 ( 5 ) : 268.00 ( 8 ) : 269.22 ( 13 ) : 271.31 .,Genel Bilgi/Durum,thyao
ilk günden kar ettim ayağım uğurlu geldi sizede,Genel Bilgi/Durum,thyao
bu arada 19 aralıktan beri ilk kez 5 günlük ortalaması üstünde bugün kapanış yapmış oldu .,Genel Bilgi/Durum,thyao
hem varant hem viop 3. ay vadeye pull back umuduyla girdik bakalım hadi hayırlısı .,Alım-Satım Niyeti,thyao
bana ne olur diye soranlar . ben bunu 10 günde ne olur diye söyleyemem . bugün yarın 271 olsa yarın çıkan 5 günlük ortalama 268.45 idi,Piyasa Trend/Tahmin,thyao
endeks 11320 altına kapattığı sonraki işlem günüde 5 günlük ortalaması 21 günlük altında başlayacak . yani endekste trend kisada düşüş . .,Piyasa Trend/Tahmin,thyao
"vade sonu olduğu , cuma istanbul pazartesi de tüik enflasyon açıklaması sonrası düseni kırıp geçer diye düşünüyorum",Piyasa Trend/Tahmin,thyao
8 günlüğü de 21 altına düşürmeye çalışırlar . genelde yaptıkları bu . bu durumda 13 de sonra sıraya girer .,Piyasa Trend/Tahmin,thyao
10 günlük beklenti nedir acaba yeni aldım hu hisseyi,Alım-Satım Niyeti,thyao
askerlik yaptıysan sürünmeyi ögrenmişsindir buda süründürüyor işte,Genel Bilgi/Durum,thyao
yarın dolar avro parite ne olur,Piyasa Trend/Tahmin,usdtry
"altın , gümüş petrol düşecek , dolar zaten düşme trendinde , borsa da sağlam hisse senetleri kazandıracaktır . .",Piyasa Trend/Tahmin,usdtry
bugün itibariyle doların reel değeri düşüşü hızlanacaktır . yani abd borç vermeme oranı artacaktır . yaptıkları artık abd doları kullanımı azalacak brıcs hikayeler beklenecek . pazartesi ons yükselişle tazelenecek .,Piyasa Trend/Tahmin,usdtry
pazartesi döviz altın ne olur,Piyasa Trend/Tahmin,usdtry
pazartesi parite ne olur,Piyasa Trend/Tahmin,usdtry
önceden fiyatlamıştır diye düşünüyorum,Genel Bilgi/Durum,usdtry
dolarcılar malı götürür,Piyasa Trend/Tahmin,usdtry
bu gidiş 80 görünüyor,Piyasa Trend/Tahmin,usdtry
geçmiş olsun bu iş biter dolar uçar,Piyasa Trend/Tahmin,usdtry
pazartesi dx 105 biz de de sanırım önce 45 le başlar,Piyasa Trend/Tahmin,usdtry
eur usd 50 k short pozdayım iyimi kötümü anlamadım,Alım-Satım Niyeti,usdtry
parite sert inecek bu kesin adam o petrollerin başına oturduğunda borçları öder,Piyasa Trend/Tahmin,usdtry
pazartesi piyasalar epey riskli duruyor,Risk ve Haber Analizi,usdtry
Venezuelâ'da 44.01 açtı,Risk ve Haber Analizi,usdtry
madduuronun altınları Dear'larının bir kısmı buradaymış trup hepsinin toplayacakmış,Risk ve Haber Analizi,usdtry
altınlarını getirdirdi çorumda ahlattçiya külçeye döktürdü bir kısmı burada kalmıştır mutlaka çünkü bize güveniyordu,Risk ve Haber Analizi,usdtry
Trump tüm dünyadaki malvarlıklarında toplayacakmış işte sorun burda,Risk ve Haber Analizi,usdtry
dx 105 olursa ortalık karışır,Risk ve Haber Analizi,usdtry
pazartesi ons uzaya doğru gidecek ben kazanacağım kadim vinezuella halkı kaybedecek,Piyasa Trend/Tahmin,usdtry
dx pazartesi 105 deniyor,Risk ve Haber Analizi,usdtry
"altın yar ara yer mi bu durumda , venezuela krizi de bittiğine göre ?",Piyasa Trend/Tahmin,usdtry
dontum trump fark etmeden venezuela dan aldığınız 15 ton altını hazırlayın,Risk ve Haber Analizi,usdtry
"abd , vatandaşlarına “ derhal rusyadan ayrılmaları çağrısında bulundu . “ putini de almasın sakın",Risk ve Haber Analizi,usdtry
2026'da yıllık toplam 4001 tl ( ayda 33 ) alan çalışan yüzde 27 vergi ödeyecek,Genel Bilgi/Durum,usdtry
ekonomisi adım adım çöken ( düşmeyen abd uzun vade faizleri ) abd hay dutunun peşine takılanlar çok sevinmesin,Risk ve Haber Analizi,usdtry
önümüzde hafta dolar ne olur sizce,Hedef Fiyat Sorgulama,usdtry
"dolar al , aldırttı",Alım-Satım Niyeti,usdtry
venezuela gemilerle ne ticareti yaptık bilen var mı,Risk ve Haber Analizi,usdtry
yine venezuela mersin arasında gemicik seferleri sürecek mi ?,Risk ve Haber Analizi,usdtry
beklendiği çin abd iş galiyle venezuela petrolünü kaybetmek üzere ro van sini tayvan alacaktır,Piyasa Trend/Tahmin,usdtry
yok rövanş rövanş 90 sonrası büyükler ortak hareket ediyor hepsi tiyatro,Risk ve Haber Analizi,usdtry
90'dan beri sovyetlerin gitmesiyle dünyada denge kalmadı bu büyük sorun,Risk ve Haber Analizi,usdtry
şu anda bütün metaller baronların abdnin vs elinde yavaş yavaş yedirecekler . altın 600 usd yide görebilir,Piyasa Trend/Tahmin,usdtry
dediğim savaşlar bitti . ekonomik savaşlar var o da fakirin elindekini alma savaşları,Risk ve Haber Analizi,usdtry
metaller zirve yaptı ya . fakir fukaranın . eline yine verecekler .,Piyasa Trend/Tahmin,usdtry
mozodd yüz lira olur artık,Piyasa Trend/Tahmin,usdtry
yılsonu 70 olur diyenlere kazma saappi girdi,Piyasa Trend/Tahmin,usdtry
kontrollü deviasyon devam ediyor sene sonu 55 tlyi bulur,Piyasa Trend/Tahmin,usdtry
17 şubatta dolar gümleyecek çok sert devalüasyon kaçınılmaz geliyor . 76 tl ilk etapta,Piyasa Trend/Tahmin,usdtry
hesaplanan kademeli 200 görülecekmiş,Hedef Fiyat Sorgulama,usdtry
"bir yanda türkiyenin parlayan bir yıldız olması düşen enflasyonu , artan döviz rezervleri , düşen dolar kuru . ilginç şeyler yaşanıyor .",Genel Bilgi/Durum,usdtry
2 sene önce cidde de otel tl 1500 liraydı hala aynı fiyat bu enflasyon bizde var . kasıtlı olarak halk sömürülüyor,Genel Bilgi/Durum,usdtry
birazdan roket,Piyasa Trend/Tahmin,usdtry
asgari ücrete % 28 zam trt çalışanlara %129.8 zam,Genel Bilgi/Durum,usdtry
asgari ücretliye %28 zam trt de çalışanlara %128.9 zam,Genel Bilgi/Durum,usdtry
Trump merkezin çanağa birşeyler attririrmi acaba,Risk ve Haber Analizi,usdtry
hef ay 1 tl artacak demekki sene sonu 55,Piyasa Trend/Tahmin,usdtry
yıl sonu ortalama artışa izin verecek merkez bankası,Risk ve Haber Analizi,usdtry
nisanda olur,Piyasa Trend/Tahmin,usdtry
maaşlara gelen vergiler çok büyük sıkıntı yaratacak,Risk ve Haber Analizi,usdtry
1 dolar = 200 tl eski para 200.00 tl vay vay ekonomi üçiyur,Genel Bilgi/Durum,usdtry
her ay 1 lira artarsa sene sonu 55 lira,Piyasa Trend/Tahmin,usdtry
ben hesap uzmanıyım 250 olması lazım kayıp büyük başka türlü olmaz,Piyasa Trend/Tahmin,usdtry
yetmez . en az 100 olması lazım .,Piyasa Trend/Tahmin,usdtry
44-45 -46 –50 -60 -70 -90 -100,Piyasa Trend/Tahmin,usdtry
meheddine şovun niye bir selam b ı bakteri oluyor diye çünkü memnun değil burda deşarj oluyor 1 yılda 43 zov olmuş havası pil olmuş ne yabacakdi,Genel Bilgi/Durum,usdtry
gidemde dolar dolduran beleşken çük,Alım-Satım Niyeti,usdtry
"dolarrzgyeahh , gacının",Piyasa Trend/Tahmin,usdtry
kredi kartın kaç geldi bu ay,Genel Bilgi/Durum,usdtry
alemanyeda asgari üçvedle çalışan yoğda yanlavi vav hadi çalışsın en az 200 euro avttiviyo aylık burda asgari üçvedlı olup 10 bin avttivan kavmi neymiş Almanya kıskanıyormuş hes seg tiv mg,Genel Bilgi/Durum,usdtry
bu ay 10bin attım kenara keyfim yerinde,Alım-Satım Niyeti,usdtry
dünyada petrol aşırı düştü burada zamlandı,Genel Bilgi/Durum,usdtry
"ülkede su fiyatları petrolü bile solladı , yani araba suyla çalışsa zarar",Genel Bilgi/Durum,usdtry
benzine mazota otomatik 2 tl zam geldi,Risk ve Haber Analizi,usdtry
yeni yıla uçarak gidiyor bakalım asgari ücretli eline parası geçince kaç dolar erimiş olacak,Piyasa Trend/Tahmin,usdtry
43 üzerinde başlayacağı belliydi . asgari ücret daha ele geçmeden erimeye başladı bile . ukrayna parasına karşı bile değer kaybediyoruz . bunun mantıklı bir açıklaması olmaz .,Genel Bilgi/Durum,usdtry
ay bunun artacağı yok ayol satıyorum hepiçiini valla,Alım-Satım Niyeti,usdtry
benjaminin yinesabah ereksiyonu,Piyasa Trend/Tahmin,usdtry
dolar bir müddet daha 40’in altına inmez,Piyasa Trend/Tahmin,usdtry
abanan ilk işim bir döviz bürosuna gitmek,Alım-Satım Niyeti,usdtry
neyse ne açlıktan 4 saat zor yiyoruz havada soğuk kuyruk yayı tavsiye ediyorum . tok tutar . malum ülke şartları mg,Genel Bilgi/Durum,usdtry
bu ülkede fakir kalmadı aç var artık,Genel Bilgi/Durum,usdtry
birazdan uçuş,Piyasa Trend/Tahmin,usdtry
kapalıçarşıda külce satışı yok kimsenin elinde kalmamış talep çok ya vezir olacağız yada rezil,Genel Bilgi/Durum,xagtry
la bu ne anlamadım ben %10 cuma sidi de %4 mu arttı ?,Genel Bilgi/Durum,xagtry
225-2239 tl bekliyorum,Piyasa Trend/Tahmin,xagtry
şimdi alacağım düşecek onu bekliyor nalet,Alım-Satım Niyeti,xagtry
gümüşü en uygun nerden almalı makas az olarak,Genel Bilgi/Durum,xagtry
dünya katılım bankası,Genel Bilgi/Durum,xagtry
baktın mı yıllık grafiğe,Genel Bilgi/Durum,xagtry
üzüncüyüm borsada iki senede enflasyonda erittiğim parayı altına yüzde onunu gümüşe yatırdım iki gün oldu gene zarar vermeyince mabut neylesin sultan mahmut .,Alım-Satım Niyeti,xagtry
evet önce fiyatı,Genel Bilgi/Durum,xagtry
gel 900 altı gel,Piyasa Trend/Tahmin,xagtry
vallaha bende bunun ne olacağını bilemiyorum . alıp fiziki olarak kenara koyuyorum,Alım-Satım Niyeti,xagtry
"adamlar fiziki almışlar , alıp kenara koyuyorlar . 3 yıldır her fırsatta alıyorum",Alım-Satım Niyeti,xagtry
